item_id,tier,input_type,task,source,latency_ms,n_corrections,n_expected,tp,fp,fn,string_match_rate,detected_input_type,expected_label,predicted_label,error_type,error,available
uci_00434,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00435,fast,general,tone,uci_sentiment,1.84,0,0,0,0,0,0.000,,negative,,,,True
uci_00435,better,general,tone,uci_sentiment,33.99,1,0,0,1,0,0.000,,negative,,,,True
uci_00435,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00436,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,negative,,,,True
uci_00436,better,general,tone,uci_sentiment,50.18,0,0,0,0,0,0.000,,negative,,,,True
uci_00436,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00437,fast,general,tone,uci_sentiment,2.51,1,0,0,1,0,0.000,,positive,,,,True
uci_00437,better,general,tone,uci_sentiment,27.34,1,0,0,1,0,0.000,,positive,,,,True
uci_00437,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00438,fast,general,tone,uci_sentiment,1.99,0,0,0,0,0,0.000,,negative,,,,True
uci_00438,better,general,tone,uci_sentiment,77.00,1,0,0,1,0,0.000,,negative,,,,True
uci_00438,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00439,fast,general,tone,uci_sentiment,2.95,1,0,0,1,0,0.000,,negative,,,,True
uci_00439,better,general,tone,uci_sentiment,116.52,1,0,0,1,0,0.000,,negative,,,,True
uci_00439,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00440,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,negative,,,,True
uci_00440,better,general,tone,uci_sentiment,19.70,0,0,0,0,0,0.000,,negative,,,,True
uci_00440,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00441,fast,general,tone,uci_sentiment,1.96,0,0,0,0,0,0.000,,negative,,,,True
uci_00441,better,general,tone,uci_sentiment,78.90,0,0,0,0,0,0.000,,negative,,,,True
uci_00441,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00442,fast,general,tone,uci_sentiment,1.96,0,0,0,0,0,0.000,,negative,,,,True
uci_00442,better,general,tone,uci_sentiment,51.56,0,0,0,0,0,0.000,,negative,,,,True
uci_00442,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00443,fast,general,tone,uci_sentiment,1.86,0,0,0,0,0,0.000,,positive,,,,True
uci_00443,better,general,tone,uci_sentiment,45.48,0,0,0,0,0,0.000,,positive,,,,True
uci_00443,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00444,fast,general,tone,uci_sentiment,5.81,4,0,0,4,0,0.000,,positive,,,,True
uci_00444,better,general,tone,uci_sentiment,81.48,1,0,0,1,0,0.000,,positive,,,,True
uci_00444,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00445,fast,general,tone,uci_sentiment,1.88,0,0,0,0,0,0.000,,positive,,,,True
uci_00445,better,general,tone,uci_sentiment,51.68,0,0,0,0,0,0.000,,positive,,,,True
uci_00445,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00446,fast,general,tone,uci_sentiment,1.78,0,0,0,0,0,0.000,,negative,,,,True
uci_00446,better,general,tone,uci_sentiment,21.27,0,0,0,0,0,0.000,,negative,,,,True
uci_00446,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00447,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,positive,,,,True
uci_00447,better,general,tone,uci_sentiment,30.34,0,0,0,0,0,0.000,,positive,,,,True
uci_00447,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00448,fast,general,tone,uci_sentiment,1.99,0,0,0,0,0,0.000,,positive,,,,True
uci_00448,better,general,tone,uci_sentiment,91.40,0,0,0,0,0,0.000,,positive,,,,True
uci_00448,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00449,fast,general,tone,uci_sentiment,1.88,0,0,0,0,0,0.000,,negative,,,,True
uci_00449,better,general,tone,uci_sentiment,44.67,0,0,0,0,0,0.000,,negative,,,,True
uci_00449,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00450,fast,general,tone,uci_sentiment,2.93,1,0,0,1,0,0.000,,positive,,,,True
uci_00450,better,general,tone,uci_sentiment,79.26,3,0,0,3,0,0.000,,positive,,,,True
uci_00450,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00451,fast,general,tone,uci_sentiment,1.81,0,0,0,0,0,0.000,,positive,,,,True
uci_00451,better,general,tone,uci_sentiment,24.81,0,0,0,0,0,0.000,,positive,,,,True
uci_00451,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00452,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,positive,,,,True
uci_00452,better,general,tone,uci_sentiment,87.07,2,0,0,2,0,0.000,,positive,,,,True
uci_00452,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00453,fast,general,tone,uci_sentiment,4.08,3,0,0,3,0,0.000,,negative,,,,True
uci_00453,better,general,tone,uci_sentiment,113.30,1,0,0,1,0,0.000,,negative,,,,True
uci_00453,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00454,fast,general,tone,uci_sentiment,1.99,0,0,0,0,0,0.000,,negative,,,,True
uci_00454,better,general,tone,uci_sentiment,84.52,0,0,0,0,0,0.000,,negative,,,,True
uci_00454,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00455,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,negative,,,,True
uci_00455,better,general,tone,uci_sentiment,44.20,0,0,0,0,0,0.000,,negative,,,,True
uci_00455,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00456,fast,general,tone,uci_sentiment,1.82,0,0,0,0,0,0.000,,positive,,,,True
uci_00456,better,general,tone,uci_sentiment,28.00,0,0,0,0,0,0.000,,positive,,,,True
uci_00456,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00457,fast,general,tone,uci_sentiment,1.80,0,0,0,0,0,0.000,,positive,,,,True
uci_00457,better,general,tone,uci_sentiment,21.31,0,0,0,0,0,0.000,,positive,,,,True
uci_00457,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00458,fast,general,tone,uci_sentiment,4.14,1,0,0,1,0,0.000,,positive,,,,True
uci_00458,better,general,tone,uci_sentiment,54.15,1,0,0,1,0,0.000,,positive,,,,True
uci_00458,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00459,fast,general,tone,uci_sentiment,1.74,0,0,0,0,0,0.000,,negative,,,,True
uci_00459,better,general,tone,uci_sentiment,23.75,0,0,0,0,0,0.000,,negative,,,,True
uci_00459,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00460,fast,general,tone,uci_sentiment,2.93,1,0,0,1,0,0.000,,negative,,,,True
uci_00460,better,general,tone,uci_sentiment,26.03,2,0,0,2,0,0.000,,negative,,,,True
uci_00460,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00461,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,positive,,,,True
uci_00461,better,general,tone,uci_sentiment,27.55,0,0,0,0,0,0.000,,positive,,,,True
uci_00461,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00462,fast,general,tone,uci_sentiment,1.91,0,0,0,0,0,0.000,,negative,,,,True
uci_00462,better,general,tone,uci_sentiment,43.85,0,0,0,0,0,0.000,,negative,,,,True
uci_00462,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00463,fast,general,tone,uci_sentiment,1.73,0,0,0,0,0,0.000,,negative,,,,True
uci_00463,better,general,tone,uci_sentiment,19.45,1,0,0,1,0,0.000,,negative,,,,True
uci_00463,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00464,fast,general,tone,uci_sentiment,1.80,0,0,0,0,0,0.000,,negative,,,,True
uci_00464,better,general,tone,uci_sentiment,17.82,0,0,0,0,0,0.000,,negative,,,,True
uci_00464,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00465,fast,general,tone,uci_sentiment,1.78,0,0,0,0,0,0.000,,positive,,,,True
uci_00465,better,general,tone,uci_sentiment,20.37,0,0,0,0,0,0.000,,positive,,,,True
uci_00465,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00466,fast,general,tone,uci_sentiment,1.79,0,0,0,0,0,0.000,,negative,,,,True
uci_00466,better,general,tone,uci_sentiment,39.62,1,0,0,1,0,0.000,,negative,,,,True
uci_00466,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00467,fast,general,tone,uci_sentiment,3.01,1,0,0,1,0,0.000,,negative,,,,True
uci_00467,better,general,tone,uci_sentiment,29.04,0,0,0,0,0,0.000,,negative,,,,True
uci_00467,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00468,fast,general,tone,uci_sentiment,1.95,0,0,0,0,0,0.000,,negative,,,,True
uci_00468,better,general,tone,uci_sentiment,70.59,0,0,0,0,0,0.000,,negative,,,,True
uci_00468,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00469,fast,general,tone,uci_sentiment,1.84,0,0,0,0,0,0.000,,positive,,,,True
uci_00469,better,general,tone,uci_sentiment,33.86,1,0,0,1,0,0.000,,positive,,,,True
uci_00469,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00470,fast,general,tone,uci_sentiment,2.46,1,0,0,1,0,0.000,,positive,,,,True
uci_00470,better,general,tone,uci_sentiment,69.73,0,0,0,0,0,0.000,,positive,,,,True
uci_00470,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00471,fast,general,tone,uci_sentiment,1.81,0,0,0,0,0,0.000,,negative,,,,True
uci_00471,better,general,tone,uci_sentiment,33.93,0,0,0,0,0,0.000,,negative,,,,True
uci_00471,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00472,fast,general,tone,uci_sentiment,1.91,0,0,0,0,0,0.000,,negative,,,,True
uci_00472,better,general,tone,uci_sentiment,62.17,1,0,0,1,0,0.000,,negative,,,,True
uci_00472,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00473,fast,general,tone,uci_sentiment,2.38,1,0,0,1,0,0.000,,positive,,,,True
uci_00473,better,general,tone,uci_sentiment,22.96,0,0,0,0,0,0.000,,positive,,,,True
uci_00473,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00474,fast,general,tone,uci_sentiment,1.79,0,0,0,0,0,0.000,,positive,,,,True
uci_00474,better,general,tone,uci_sentiment,24.58,0,0,0,0,0,0.000,,positive,,,,True
uci_00474,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00475,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,positive,,,,True
uci_00475,better,general,tone,uci_sentiment,27.12,0,0,0,0,0,0.000,,positive,,,,True
uci_00475,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00476,fast,general,tone,uci_sentiment,3.77,2,0,0,2,0,0.000,,negative,,,,True
uci_00476,better,general,tone,uci_sentiment,78.46,1,0,0,1,0,0.000,,negative,,,,True
uci_00476,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00477,fast,general,tone,uci_sentiment,1.88,0,0,0,0,0,0.000,,negative,,,,True
uci_00477,better,general,tone,uci_sentiment,56.32,0,0,0,0,0,0.000,,negative,,,,True
uci_00477,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00478,fast,general,tone,uci_sentiment,2.01,0,0,0,0,0,0.000,,positive,,,,True
uci_00478,better,general,tone,uci_sentiment,96.16,0,0,0,0,0,0.000,,positive,,,,True
uci_00478,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00479,fast,general,tone,uci_sentiment,1.81,0,0,0,0,0,0.000,,negative,,,,True
uci_00479,better,general,tone,uci_sentiment,33.61,0,0,0,0,0,0.000,,negative,,,,True
uci_00479,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00480,fast,general,tone,uci_sentiment,1.94,0,0,0,0,0,0.000,,positive,,,,True
uci_00480,better,general,tone,uci_sentiment,72.02,1,0,0,1,0,0.000,,positive,,,,True
uci_00480,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00481,fast,general,tone,uci_sentiment,1.92,0,0,0,0,0,0.000,,negative,,,,True
uci_00481,better,general,tone,uci_sentiment,68.75,0,0,0,0,0,0.000,,negative,,,,True
uci_00481,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00482,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,positive,,,,True
uci_00482,better,general,tone,uci_sentiment,32.69,0,0,0,0,0,0.000,,positive,,,,True
uci_00482,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00483,fast,general,tone,uci_sentiment,1.83,0,0,0,0,0,0.000,,positive,,,,True
uci_00483,better,general,tone,uci_sentiment,30.91,0,0,0,0,0,0.000,,positive,,,,True
uci_00483,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00484,fast,general,tone,uci_sentiment,1.75,0,0,0,0,0,0.000,,positive,,,,True
uci_00484,better,general,tone,uci_sentiment,26.21,1,0,0,1,0,0.000,,positive,,,,True
uci_00484,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00485,fast,general,tone,uci_sentiment,1.77,0,0,0,0,0,0.000,,negative,,,,True
uci_00485,better,general,tone,uci_sentiment,14.30,1,0,0,1,0,0.000,,negative,,,,True
uci_00485,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00486,fast,general,tone,uci_sentiment,1.76,0,0,0,0,0,0.000,,negative,,,,True
uci_00486,better,general,tone,uci_sentiment,29.90,2,0,0,2,0,0.000,,negative,,,,True
uci_00486,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00487,fast,general,tone,uci_sentiment,1.97,0,0,0,0,0,0.000,,negative,,,,True
uci_00487,better,general,tone,uci_sentiment,100.83,1,0,0,1,0,0.000,,negative,,,,True
uci_00487,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00488,fast,general,tone,uci_sentiment,1.89,0,0,0,0,0,0.000,,negative,,,,True
uci_00488,better,general,tone,uci_sentiment,62.44,1,0,0,1,0,0.000,,negative,,,,True
uci_00488,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00489,fast,general,tone,uci_sentiment,1.93,0,0,0,0,0,0.000,,negative,,,,True
uci_00489,better,general,tone,uci_sentiment,53.30,0,0,0,0,0,0.000,,negative,,,,True
uci_00489,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00490,fast,general,tone,uci_sentiment,2.58,1,0,0,1,0,0.000,,positive,,,,True
uci_00490,better,general,tone,uci_sentiment,24.43,0,0,0,0,0,0.000,,positive,,,,True
uci_00490,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00491,fast,general,tone,uci_sentiment,1.96,0,0,0,0,0,0.000,,positive,,,,True
uci_00491,better,general,tone,uci_sentiment,97.01,1,0,0,1,0,0.000,,positive,,,,True
uci_00491,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00492,fast,general,tone,uci_sentiment,3.29,2,0,0,2,0,0.000,,positive,,,,True
uci_00492,better,general,tone,uci_sentiment,93.44,1,0,0,1,0,0.000,,positive,,,,True
uci_00492,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00493,fast,general,tone,uci_sentiment,1.87,0,0,0,0,0,0.000,,positive,,,,True
uci_00493,better,general,tone,uci_sentiment,51.57,0,0,0,0,0,0.000,,positive,,,,True
uci_00493,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00494,fast,general,tone,uci_sentiment,1.79,0,0,0,0,0,0.000,,negative,,,,True
uci_00494,better,general,tone,uci_sentiment,23.74,0,0,0,0,0,0.000,,negative,,,,True
uci_00494,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00495,fast,general,tone,uci_sentiment,1.89,0,0,0,0,0,0.000,,negative,,,,True
uci_00495,better,general,tone,uci_sentiment,27.19,1,0,0,1,0,0.000,,negative,,,,True
uci_00495,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00496,fast,general,tone,uci_sentiment,1.80,0,0,0,0,0,0.000,,positive,,,,True
uci_00496,better,general,tone,uci_sentiment,20.28,0,0,0,0,0,0.000,,positive,,,,True
uci_00496,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00497,fast,general,tone,uci_sentiment,2.37,1,0,0,1,0,0.000,,negative,,,,True
uci_00497,better,general,tone,uci_sentiment,52.04,0,0,0,0,0,0.000,,negative,,,,True
uci_00497,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00498,fast,general,tone,uci_sentiment,1.77,0,0,0,0,0,0.000,,negative,,,,True
uci_00498,better,general,tone,uci_sentiment,14.83,0,0,0,0,0,0.000,,negative,,,,True
uci_00498,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00499,fast,general,tone,uci_sentiment,2.70,1,0,0,1,0,0.000,,positive,,,,True
uci_00499,better,general,tone,uci_sentiment,36.85,0,0,0,0,0,0.000,,positive,,,,True
uci_00499,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00500,fast,general,tone,uci_sentiment,3.84,2,0,0,2,0,0.000,,positive,,,,True
uci_00500,better,general,tone,uci_sentiment,67.04,0,0,0,0,0,0.000,,positive,,,,True
uci_00500,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00501,fast,general,tone,uci_sentiment,1.78,0,0,0,0,0,0.000,,positive,,,,True
uci_00501,better,general,tone,uci_sentiment,29.26,0,0,0,0,0,0.000,,positive,,,,True
uci_00501,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00502,fast,general,tone,uci_sentiment,1.80,0,0,0,0,0,0.000,,negative,,,,True
uci_00502,better,general,tone,uci_sentiment,20.16,0,0,0,0,0,0.000,,negative,,,,True
uci_00502,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00503,fast,general,tone,uci_sentiment,1.84,0,0,0,0,0,0.000,,negative,,,,True
uci_00503,better,general,tone,uci_sentiment,47.69,1,0,0,1,0,0.000,,negative,,,,True
uci_00503,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00504,fast,general,tone,uci_sentiment,1.84,0,0,0,0,0,0.000,,positive,,,,True
uci_00504,better,general,tone,uci_sentiment,36.14,1,0,0,1,0,0.000,,positive,,,,True
uci_00504,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00505,fast,general,tone,uci_sentiment,1.98,0,0,0,0,0,0.000,,negative,,,,True
uci_00505,better,general,tone,uci_sentiment,83.08,2,0,0,2,0,0.000,,negative,,,,True
uci_00505,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00506,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,negative,,,,True
uci_00506,better,general,tone,uci_sentiment,34.57,0,0,0,0,0,0.000,,negative,,,,True
uci_00506,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00507,fast,general,tone,uci_sentiment,1.85,0,0,0,0,0,0.000,,negative,,,,True
uci_00507,better,general,tone,uci_sentiment,59.81,0,0,0,0,0,0.000,,negative,,,,True
uci_00507,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
uci_00508,fast,general,tone,uci_sentiment,1.82,0,0,0,0,0,0.000,,positive,,,,True
uci_00508,better,general,tone,uci_sentiment,32.13,2,0,0,2,0,0.000,,positive,,,,True
uci_00508,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,positive,,,tier_unavailable: smart,False
uci_00509,fast,general,tone,uci_sentiment,1.90,0,0,0,0,0,0.000,,negative,,,,True
uci_00509,better,general,tone,uci_sentiment,47.03,0,0,0,0,0,0.000,,negative,,,,True
uci_00509,smart,general,tone,uci_sentiment,0.00,0,0,0,0,0,0.000,,negative,,,tier_unavailable: smart,False
